Symbol,Date,Open,High,Low,Close,Volume
META,11/22/2024 00:00:00,563.5499877929688,563.8300170898438,554.5900268554688,559.1400146484375,9164000
META,11/21/2024 00:00:00,569.52001953125,570,549.0499877929688,563.0900268554688,11154700
META,11/20/2024 00:00:00,562.9299926757812,566.3499755859375,554.2000122070312,565.52001953125,9797300
META,11/19/2024 00:00:00,551.8599853515625,561.4299926757812,550.5999755859375,561.0900268554688,9522400
META,11/18/2024 00:00:00,557.0399780273438,559.9000244140625,550.0900268554688,554.4000244140625,14346700
META,11/15/2024 00:00:00,571.219970703125,572.5700073242188,551.5,554.0800170898438,17712900
META,11/14/2024 00:00:00,577,580.760009765625,573.010009765625,577.1599731445312,11053700
META,11/13/2024 00:00:00,582.6099853515625,585.6400146484375,575.1699829101562,580,10757600
META,11/12/2024 00:00:00,588.5399780273438,599.6599731445312,580.3800048828125,584.8200073242188,16287700
META,11/11/2024 00:00:00,586.3599853515625,587,576.510009765625,583.1699829101562,10209100
META,11/08/2024 00:00:00,591.5399780273438,593.0999755859375,584.52001953125,589.3400268554688,9415700
META,11/07/2024 00:00:00,576.8900146484375,594.7999877929688,575.2100219726562,591.7000122070312,14653700
META,11/06/2024 00:00:00,562.75,573,555.1699829101562,572.0499877929688,18305400
META,11/05/2024 00:00:00,567.2999877929688,573.47998046875,566.6699829101562,572.4299926757812,9775400
META,11/04/2024 00:00:00,564.0999755859375,568.6900024414062,557.8900146484375,560.6799926757812,12064600
META,11/01/2024 00:00:00,567.6099853515625,573.6699829101562,562.5599975585938,567.1599731445312,15303200
META,10/31/2024 00:00:00,585,589.9000244140625,563.010009765625,567.5800170898438,26838400
META,10/30/2024 00:00:00,600.97998046875,601.2000122070312,589.3800048828125,591.7999877929688,26864900
META,10/29/2024 00:00:00,580.1500244140625,593.6699829101562,575.4000244140625,593.280029296875,13019100
META,10/28/2024 00:00:00,582,583.75,574.1199951171875,578.1599731445312,10925100
META,10/25/2024 00:00:00,573.9299926757812,581.2899780273438,571.719970703125,573.25,11337900
META,10/24/2024 00:00:00,567.1300048828125,568.8800048828125,561.52001953125,567.780029296875,7184700
META,10/23/2024 00:00:00,579.969970703125,585,562.5,563.6900024414062,14248400
META,10/22/2024 00:00:00,574.2899780273438,583.530029296875,572.1199951171875,582.010009765625,8544500
META,10/21/2024 00:00:00,576.030029296875,577.239990234375,569.1099853515625,575.1599731445312,8171900
META,10/18/2024 00:00:00,581.0999755859375,583.969970703125,575.25,576.469970703125,7694300
META,10/17/2024 00:00:00,583.3300170898438,584.969970703125,575.2000122070312,576.9299926757812,8701200
META,10/16/2024 00:00:00,581.4000244140625,582.0800170898438,574.030029296875,576.7899780273438,11268400
META,10/15/2024 00:00:00,590.1599731445312,590.6099853515625,580.1400146484375,586.27001953125,9564200
META,10/14/2024 00:00:00,594.219970703125,600.0999755859375,589.9600219726562,590.4199829101562,8252000
META,10/11/2024 00:00:00,584.8300170898438,591.2100219726562,582.7100219726562,589.9500122070312,8587100
META,10/10/2024 00:00:00,587.5700073242188,590.22998046875,582.52001953125,583.8300170898438,7740400
META,10/09/2024 00:00:00,593.989990234375,594.3900146484375,581.6099853515625,590.510009765625,9529700
META,10/08/2024 00:00:00,589.6900024414062,593.5599975585938,585.969970703125,592.8900146484375,7857400
META,10/07/2024 00:00:00,598.219970703125,602.9500122070312,584.0399780273438,584.780029296875,12014200
META,10/04/2024 00:00:00,583.72998046875,596.8499755859375,581.4299926757812,595.9400024414062,14169500
META,10/03/2024 00:00:00,570.1500244140625,583.3599853515625,568.72998046875,582.77001953125,11581000
META,10/02/2024 00:00:00,574.8599853515625,576,569.3400268554688,572.8099975585938,6524700
META,10/01/2024 00:00:00,577.97998046875,583.0399780273438,570.0999755859375,576.469970703125,15259300
META,09/30/2024 00:00:00,567.7000122070312,574.6799926757812,564.7999877929688,572.4400024414062,12792300
META,09/27/2024 00:00:00,570.0999755859375,570.8400268554688,564.510009765625,567.3599853515625,9398400
META,09/26/2024 00:00:00,575.72998046875,577.4000244140625,562.3499755859375,567.8400268554688,14400800
META,09/25/2024 00:00:00,564.0499877929688,576.8800048828125,563.719970703125,568.3099975585938,16543400
META,09/24/2024 00:00:00,566.6799926757812,567.75,554.1900024414062,563.3300170898438,12993000
META,09/23/2024 00:00:00,569.5,573.97998046875,562.4099731445312,564.4099731445312,12830700
META,09/20/2024 00:00:00,560,564.5,556.2999877929688,561.3499755859375,22066800
META,09/19/2024 00:00:00,550,562.0700073242188,546.52001953125,559.0999755859375,15647000
META,09/18/2024 00:00:00,537.0700073242188,544.2000122070312,533.9000244140625,537.9500122070312,10323500
META,09/17/2024 00:00:00,537.5999755859375,542.0999755859375,530.5700073242188,536.3200073242188,11690800
META,09/16/2024 00:00:00,524.5399780273438,534.0999755859375,517.4000244140625,533.280029296875,9527600
META,09/13/2024 00:00:00,520.3400268554688,527.5800170898438,517.1099853515625,524.6199951171875,10321400
META,09/12/2024 00:00:00,517.0499877929688,526.7100219726562,515.219970703125,525.5999755859375,11993300
META,09/11/2024 00:00:00,507.010009765625,513.1199951171875,495.6000061035156,511.8299865722656,10782500
META,09/10/2024 00:00:00,508.1600036621094,514.1799926757812,500.0299987792969,504.7900085449219,9899000
META,09/09/2024 00:00:00,506.1600036621094,511.3299865722656,502.0799865722656,504.7900085449219,11047800
META,09/06/2024 00:00:00,521.8800048828125,524.5800170898438,498.25,500.2699890136719,14744500
META,09/05/2024 00:00:00,511.7200012207031,521.6300048828125,511.1499938964844,516.8599853515625,8640900
META,09/04/2024 00:00:00,506.0700073242187,516.5900268554688,504.0700073242187,512.739990234375,8335200
META,09/03/2024 00:00:00,519.6400146484375,525.489990234375,508.6199951171875,511.760009765625,12459100
META,08/30/2024 00:00:00,521.3499755859375,523.5399780273438,515.2000122070312,521.3099975585938,9157500
META,08/29/2024 00:00:00,519.0499877929688,527.2000122070312,515.6799926757812,518.219970703125,8317400
META,08/28/2024 00:00:00,517.6699829101562,521.0900268554688,512.4500122070312,516.780029296875,9106100
META,08/27/2024 00:00:00,518.97998046875,524.010009765625,515.3099975585938,519.0999755859375,6282700
META,08/26/2024 00:00:00,527.5999755859375,528,514.9500122070312,521.1199951171875,9584000
META,08/23/2024 00:00:00,536.9199829101562,539.8699951171875,525.0599975585938,528,11323900
META,08/22/2024 00:00:00,537,544.22998046875,528.5900268554688,531.9299926757812,15708300
META,08/21/2024 00:00:00,527.1500244140625,539.4000244140625,526.9299926757812,535.1599731445312,13423300
META,08/20/2024 00:00:00,528.3499755859375,531.0900268554688,525.8800048828125,526.72998046875,7944400
META,08/19/2024 00:00:00,526.8699951171875,531.6599731445312,522.760009765625,529.280029296875,9879700
META,08/16/2024 00:00:00,531.9000244140625,533.6599731445312,524.6599731445312,527.4199829101562,14776700
META,08/15/2024 00:00:00,531.7899780273438,539.77001953125,526.7000122070312,537.3300170898438,13482100
META,08/14/2024 00:00:00,528.0599975585938,534,523.1300048828125,526.760009765625,11444200
META,08/13/2024 00:00:00,520.010009765625,531.5,518.1500244140625,528.5399780273438,13743800
META,08/12/2024 00:00:00,516.8599853515625,518.02001953125,509.1000061035156,515.9500122070312,9767400
META,08/09/2024 00:00:00,507.7099914550781,518.3400268554688,505.7000122070313,517.77001953125,13696600
META,08/08/2024 00:00:00,497.5,509.9599914550781,494.7200012207031,509.6300048828125,16156800
META,08/07/2024 00:00:00,503.1300048828125,510.1499938964844,486.8599853515625,488.9200134277344,20105300
META,08/06/2024 00:00:00,479,502.55999755859375,478.6499938964844,494.0899963378906,20955000
META,08/05/2024 00:00:00,451.3500061035156,483.4800109863281,450.7999877929687,475.7300109863281,21396200
META,08/02/2024 00:00:00,489,501.1499938964844,476.1499938964844,488.1400146484375,24044700
META,08/01/2024 00:00:00,521,527.1699829101562,492.1000061035156,497.739990234375,43083100
META,07/31/2024 00:00:00,471.0199890136719,476.5,466.75,474.8299865722656,24285800
META,07/30/2024 00:00:00,467,472.7300109863281,456.7000122070313,463.19000244140625,11390400
META,07/29/2024 00:00:00,469.8800048828125,473.9599914550781,465.0199890136719,465.7099914550781,11339600
META,07/26/2024 00:00:00,464.2000122070313,469.7699890136719,459.4200134277344,465.7000122070313,14222400
META,07/25/2024 00:00:00,463.260009765625,463.5499877929687,442.6499938964844,453.4100036621094,18240500
META,07/24/2024 00:00:00,472.30999755859375,476.2999877929687,460.5799865722656,461.2699890136719,17649700
META,07/23/2024 00:00:00,489.8399963378906,495.2200012207031,487.7200012207031,488.69000244140625,9455500
META,07/22/2024 00:00:00,486.5799865722656,492.05999755859375,483.8999938964844,487.3999938964844,12023100
META,07/19/2024 00:00:00,476.05999755859375,486.7099914550781,475.7099914550781,476.7900085449219,15149400
META,07/18/2024 00:00:00,475,479.239990234375,464.5400085449219,475.8500061035156,19267200
META,07/17/2024 00:00:00,479.1700134277344,479.1700134277344,459.1199951171875,461.989990234375,28076600
META,07/16/2024 00:00:00,501.5,503.9500122070313,485.7900085449219,489.7900085449219,14075800
META,07/15/2024 00:00:00,498.6300048828125,506.6799926757813,493.3699951171875,496.1600036621094,12539200
META,07/12/2024 00:00:00,497.760009765625,508.0899963378906,494.2300109863281,498.8699951171875,19750500
META,07/11/2024 00:00:00,530.8900146484375,535.4600219726562,508.3699951171875,512.7000122070312,16458300
META,07/10/2024 00:00:00,530.7899780273438,538.8800048828125,528.3599853515625,534.6900024414062,10983300
META,07/09/2024 00:00:00,533.75,537.47998046875,528.1900024414062,530,8753200
META,07/08/2024 00:00:00,542.3499755859375,542.8099975585938,526.6500244140625,529.3200073242188,14917500
META,07/05/2024 00:00:00,511.6000061035156,540.8699951171875,511.6000061035156,539.9099731445312,21354100
META,07/03/2024 00:00:00,506.3699951171875,511.2799987792969,506.0199890136719,509.9599914550781,6005600
META,07/02/2024 00:00:00,500.760009765625,510.5,499.4500122070313,509.5,7739500
META,07/01/2024 00:00:00,504.9500122070313,506.5799865722656,493.1700134277344,504.6799926757813,10328200
META,06/28/2024 00:00:00,517.1500244140625,521.8800048828125,503.8399963378906,504.2200012207031,15855100
META,06/27/2024 00:00:00,514.25,522.8800048828125,513.9000244140625,519.5599975585938,10121200
META,06/26/2024 00:00:00,506.6499938964844,513.8099975585938,504.6799926757813,513.1199951171875,8882300
META,06/25/2024 00:00:00,497.0499877929687,510.7099914550781,495.5,510.6000061035156,12109800
META,06/24/2024 00:00:00,499.2000122070313,507.7999877929687,494.2900085449219,498.9100036621094,13525300
META,06/21/2024 00:00:00,503.4500122070313,503.4500122070313,492.3900146484375,494.7799987792969,23130700
META,06/20/2024 00:00:00,502,503.6700134277344,496.7699890136719,501.7000122070313,11801200
META,06/18/2024 00:00:00,504.55999755859375,506,495.0199890136719,499.489990234375,13060400
META,06/17/2024 00:00:00,501.6700134277344,510.75,496.010009765625,506.6300048828125,11266600
META,06/14/2024 00:00:00,502.6499938964844,507.1499938964844,500.75,504.1600036621094,10243300
META,06/13/2024 00:00:00,505.7099914550781,509.3599853515625,501.3599853515625,504.1000061035156,9954600
META,06/12/2024 00:00:00,513.989990234375,514.010009765625,504.4700012207031,508.8399963378906,11983200
META,06/11/2024 00:00:00,500.1600036621094,507.6000061035156,498.2699890136719,507.4700012207031,9673700
META,06/10/2024 00:00:00,493.8599853515625,502.6600036621094,493.4100036621094,502.6000061035156,11236900
META,06/07/2024 00:00:00,495.9100036621094,498.9100036621094,490.1700134277344,492.9599914550781,9380700
META,06/06/2024 00:00:00,492.9800109863281,502.8200073242187,490.8900146484375,493.760009765625,10667300
META,06/05/2024 00:00:00,484.4500122070313,496.6499938964844,483.9100036621094,495.05999755859375,15690500
META,06/04/2024 00:00:00,477,478.8900146484375,473.2300109863281,476.989990234375,7088700
META,06/03/2024 00:00:00,470.8599853515625,479.6000061035156,468.239990234375,477.489990234375,11279400
META,05/31/2024 00:00:00,465.7999877929687,469.1199951171875,454.4599914550781,466.8299865722656,16919800
META,05/30/2024 00:00:00,471.6700134277344,471.7300109863281,464.7099914550781,467.0499877929687,10735200
META,05/29/2024 00:00:00,474.6600036621094,479.8500061035156,473.7000122070313,474.3599853515625,9226200
META,05/28/2024 00:00:00,476.5799865722656,480.8599853515625,474.8399963378906,479.9200134277344,10175800
META,05/24/2024 00:00:00,467.6199951171875,479.8500061035156,466.2999877929687,478.2200012207031,12012300
META,05/23/2024 00:00:00,472.8800048828125,474.3599853515625,461.5400085449219,465.7799987792969,11747900
META,05/22/2024 00:00:00,467.8699951171875,473.7200012207031,465.6499938964844,467.7799987792969,10078600
META,05/21/2024 00:00:00,467.1199951171875,470.7000122070313,462.2699890136719,464.6300048828125,11742200
META,05/20/2024 00:00:00,469.9500122070313,473.2000122070313,467.0400085449219,468.8399963378906,11745100
META,05/17/2024 00:00:00,470.8299865722656,472.7999877929687,468.4200134277344,471.9100036621094,10807300
META,05/16/2024 00:00:00,475,477.69000244140625,472.75,473.2300109863281,16608200
META,05/15/2024 00:00:00,474.9800109863281,482.5,471.2000122070313,481.5400085449219,13100500
META,05/14/2024 00:00:00,463.3699951171875,472.5400085449219,460.0799865722656,471.8500061035156,10478600
META,05/13/2024 00:00:00,472.75,473.3500061035156,462.8500061035156,468.010009765625,14668800
META,05/10/2024 00:00:00,477.0899963378906,477.5,469.6000061035156,476.2000122070313,10750000
META,05/09/2024 00:00:00,470,476.0799865722656,467.6300048828125,475.4200134277344,9437700
META,05/08/2024 00:00:00,463.5,475.5799865722656,463,472.6000061035156,11683900
META,05/07/2024 00:00:00,466.2900085449219,471.5299987792969,461.30999755859375,468.239990234375,13406800
META,05/06/2024 00:00:00,455.5799865722656,466.1600036621094,453.3399963378906,465.6799926757813,15094600
META,05/03/2024 00:00:00,445.9299926757813,454.1700134277344,443.8500061035156,451.9599914550781,16489100
META,05/02/2024 00:00:00,438.8399963378906,443.9599914550781,432.2799987792969,441.6799926757813,15221300
META,05/01/2024 00:00:00,428.6000061035156,449.9599914550781,427.1099853515625,439.19000244140625,20344900
META,04/30/2024 00:00:00,431.0499877929687,439.6199951171875,429.7200012207031,430.1700134277344,18429500
META,04/29/2024 00:00:00,439.55999755859375,439.760009765625,428.55999755859375,432.6199951171875,21502600
META,04/26/2024 00:00:00,441.4599914550781,446.44000244140625,431.9599914550781,443.2900085449219,32691400
META,04/25/2024 00:00:00,421.3999938964844,445.7699890136719,414.5,441.3800048828125,82890700
META,04/24/2024 00:00:00,508.05999755859375,510,484.5799865722656,493.5,37772700
META,04/23/2024 00:00:00,491.25,498.760009765625,488.9700012207031,496.1000061035156,15079200
META,04/22/2024 00:00:00,489.7200012207031,492.010009765625,473.3999938964844,481.7300109863281,17271100
META,04/19/2024 00:00:00,502.7999877929687,502.7999877929687,475.7300109863281,481.0700073242187,25111000
META,04/18/2024 00:00:00,499.8200073242187,512.2100219726562,499.0400085449219,501.7999877929687,14808700
META,04/17/2024 00:00:00,503.1000061035156,503.1600036621094,487.1400146484375,494.1700134277344,12193700
META,04/16/2024 00:00:00,498.1099853515625,504.7699890136719,497.1099853515625,499.760009765625,9847900
META,04/15/2024 00:00:00,516.719970703125,518.530029296875,497.2799987792969,500.2300109863281,13512900
META,04/12/2024 00:00:00,517.75,520.1900024414062,509.3299865722656,511.8999938964844,11944900
META,04/11/2024 00:00:00,521.1099853515625,523.8599853515625,517.2899780273438,523.1599731445312,10369500
META,04/10/2024 00:00:00,509.2900085449219,522.5599975585938,505.7999877929687,519.8300170898438,11418500
META,04/09/2024 00:00:00,522.22998046875,525.8699951171875,506.739990234375,516.9000244140625,10881400
META,04/08/2024 00:00:00,529.280029296875,531.489990234375,518.8900146484375,519.25,13260600
META,04/05/2024 00:00:00,516.8599853515625,530.7000122070312,514.4099731445312,527.3400268554688,19242000
META,04/04/2024 00:00:00,516.4199829101562,530,510.5799865722656,510.9200134277344,26476300
META,04/03/2024 00:00:00,498.9299926757813,507.239990234375,498.75,506.739990234375,12099200
META,04/02/2024 00:00:00,485.1000061035156,497.5299987792969,484.6499938964844,497.3699951171875,11081000
META,04/01/2024 00:00:00,487.2000122070313,497.4299926757813,481.7799987792969,491.3500061035156,9247000
META,03/28/2024 00:00:00,492.8399963378906,492.8900146484375,485.1499938964844,485.5799865722656,15212800
META,03/27/2024 00:00:00,499.2999877929687,499.8900146484375,488.0700073242187,493.8599853515625,9989700
META,03/26/2024 00:00:00,505.1300048828125,510,495.2099914550781,495.8900146484375,11205400
META,03/25/2024 00:00:00,505.7900085449219,507.2200012207031,500.239990234375,503.0199890136719,8380600
META,03/22/2024 00:00:00,507,509.9700012207031,504.3399963378906,509.5799865722656,8117000
META,03/21/2024 00:00:00,514.7100219726562,515.0399780273438,506.010009765625,507.760009765625,9712500
META,03/20/2024 00:00:00,499.5,508.2000122070313,495.1700134277344,505.5199890136719,11711100
META,03/19/2024 00:00:00,488.1700134277344,496.6300048828125,481.2799987792969,496.239990234375,10903100
META,03/18/2024 00:00:00,491.9100036621094,497.4200134277344,486.80999755859375,496.9800109863281,11755300
META,03/15/2024 00:00:00,489.010009765625,491.8299865722656,481.2999877929687,484.1000061035156,29141700
META,03/14/2024 00:00:00,500.260009765625,501.3500061035156,488.1600036621094,491.8299865722656,12620000
META,03/13/2024 00:00:00,495.3900146484375,500.9800109863281,491.0299987792969,495.5700073242187,12090700
META,03/12/2024 00:00:00,493.260009765625,502.30999755859375,484.7300109863281,499.75,15448200
META,03/11/2024 00:00:00,497.010009765625,497.3200073242187,476,483.5899963378906,20428300
META,03/08/2024 00:00:00,514.1900024414062,523.5700073242188,499.3500061035156,505.9500122070313,18575200
META,03/07/2024 00:00:00,503.2799987792969,519.8499755859375,501.3800048828125,512.1900024414062,18586400
META,03/06/2024 00:00:00,497.6300048828125,502.9700012207031,494.2900085449219,496.0899963378906,11757900
META,03/05/2024 00:00:00,495,495.5799865722656,487.8900146484375,490.2200012207031,15325300
META,03/04/2024 00:00:00,503,504.4200134277344,496.4200134277344,498.19000244140625,12324100
META,03/01/2024 00:00:00,492.1099853515625,504.25,491.8500061035156,502.2999877929687,16273600
META,02/29/2024 00:00:00,488.44000244140625,491.7000122070313,482.6099853515625,490.1300048828125,17732000
META,02/28/2024 00:00:00,485,491.0499877929687,482.75,484.0199890136719,12715500
META,02/27/2024 00:00:00,479.9800109863281,487.2699890136719,479.9200134277344,487.0499877929687,10809600
META,02/26/2024 00:00:00,483.4700012207031,486.1400146484375,480.6000061035156,481.739990234375,12101400
META,02/23/2024 00:00:00,488.0499877929687,494.3599853515625,482.3500061035156,484.0299987792969,18374300
